I_250_15_S_1-99_4;296
I_250_15_S_1-99_5;310
I_250_15_S_1-99_6;272
I_250_15_S_1-99_7;264
I_250_15_S_1-99_8;282
I_250_15_S_1-99_9;296
I_250_20_S_1-124_1;232
I_250_20_S_1-124_10;222
I_250_20_S_1-124_2;234
I_250_20_S_1-124_3;220
I_250_20_S_1-124_4;229
I_250_20_S_1-124_5;229
I_250_20_S_1-124_6;227
I_250_20_S_1-124_7;235
I_250_20_S_1-124_8;221
I_250_20_S_1-124_9;239
I_250_20_S_1-49_1;144
I_250_20_S_1-49_10;155
I_250_20_S_1-49_2;148
I_250_20_S_1-49_3;161
I_250_20_S_1-49_4;144
I_250_20_S_1-49_5;138
I_250_20_S_1-49_6;135
I_250_20_S_1-49_7;159
I_250_20_S_1-49_8;144
I_250_20_S_1-49_9;141
I_250_20_S_1-9_1;100
I_250_20_S_1-9_10;98
I_250_20_S_1-9_2;100
I_250_20_S_1-9_3;107
I_250_20_S_1-9_4;96
I_250_20_S_1-9_5;102
I_250_20_S_1-9_6;96
I_250_20_S_1-9_7;97
I_250_20_S_1-9_8;83
I_250_20_S_1-9_9;104
I_250_20_S_1-99_1;205
I_250_20_S_1-99_10;206
I_250_20_S_1-99_2;188
I_250_20_S_1-99_3;203
I_250_20_S_1-99_4;197
I_250_20_S_1-99_5;201
I_250_20_S_1-99_6;183
I_250_20_S_1-99_7;205
I_250_20_S_1-99_8;195
I_250_20_S_1-99_9;207
I_250_25_S_1-124_1;175
I_250_25_S_1-124_10;173
I_250_25_S_1-124_2;189
I_250_25_S_1-124_3;184
I_250_25_S_1-124_4;168
I_250_25_S_1-124_5;185
I_250_25_S_1-124_6;167
I_250_25_S_1-124_7;175
I_250_25_S_1-124_8;183
I_250_25_S_1-124_9;174
I_250_25_S_1-49_1;118
I_250_25_S_1-49_10;125
I_250_25_S_1-49_2;107
I_250_25_S_1-49_3;114
I_250_25_S_1-49_4;111
I_250_25_S_1-49_5;127
I_250_25_S_1-49_6;120
I_250_25_S_1-49_7;113
I_250_25_S_1-49_8;112
I_250_25_S_1-49_9;119
I_250_25_S_1-9_1;76
I_250_25_S_1-9_10;73
I_250_25_S_1-9_2;76
I_250_25_S_1-9_3;73
I_250_25_S_1-9_4;67
I_250_25_S_1-9_5;68
I_250_25_S_1-9_6;76
I_250_25_S_1-9_7;70
I_250_25_S_1-9_8;67
I_250_25_S_1-9_9;69
I_250_25_S_1-99_1;161
I_250_25_S_1-99_10;169
I_250_25_S_1-99_2;161
I_250_25_S_1-99_3;167
I_250_25_S_1-99_4;167
I_250_25_S_1-99_5;162
I_250_25_S_1-99_6;163
I_250_25_S_1-99_7;159
I_250_25_S_1-99_8;167
I_250_25_S_1-99_9;163
I_250_30_S_1-124_1;138
I_250_30_S_1-124_10;143
I_250_30_S_1-124_2;140
I_250_30_S_1-124_3;145
I_250_30_S_1-124_4;139
I_250_30_S_1-124_5;146
I_250_30_S_1-124_6;146
I_250_30_S_1-124_7;148
I_250_30_S_1-124_8;148
I_250_30_S_1-124_9;144
I_250_30_S_1-49_1;94
I_250_30_S_1-49_10;93
I_250_30_S_1-49_2;90
I_250_30_S_1-49_3;93
I_250_30_S_1-49_4;101
I_250_30_S_1-49_5;95
I_250_30_S_1-49_6;94
I_250_30_S_1-49_7;94
I_250_30_S_1-49_8;93
I_250_30_S_1-49_9;96
I_250_30_S_1-9_1;57
I_250_30_S_1-9_10;57
I_250_30_S_1-9_2;60
I_250_30_S_1-9_3;61
I_250_30_S_1-9_4;57
I_250_30_S_1-9_5;61
I_250_30_S_1-9_6;57
I_250_30_S_1-9_7;56
I_250_30_S_1-9_8;59
I_250_30_S_1-9_9;54
I_250_30_S_1-99_1;130
I_250_30_S_1-99_10;133
I_250_30_S_1-99_2;134
I_250_30_S_1-99_3;125
I_250_30_S_1-99_4;130
I_250_30_S_1-99_5;121
I_250_30_S_1-99_6;123
I_250_30_S_1-99_7;134
I_250_30_S_1-99_8;125
I_250_30_S_1-99_9;126
